Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw,Blink strength
0.0830002,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.115999,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.15,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.184,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.218,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.252001,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.285999,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.320999,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.355,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.389,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.423,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.457001,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.49,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.524,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.559,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.593,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.627001,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.660999,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.695,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.729,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.763,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.798,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.832001,0,30,61,607008,181151,35256,19751,9902,19869,10654,11693,,0
0.865999,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
0.900999,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
0.934999,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
0.968,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.002,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.036,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.07,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.104,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.139,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.173,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.207,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.241,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.274,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.308,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.342,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.376,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.41,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.444,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.478,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.512,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.546,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.58,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.614,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.648,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.682,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.715,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.749,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.783,0,43,80,205573,27071,9829,18483,7828,10550,3522,3410,,0
1.817,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
1.851,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
1.885,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
1.92,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
1.954,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
1.988,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.022,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.056,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.089,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.123,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.157,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.191,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.225,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.259,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.293,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.327,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.36,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.394,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.428,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.462,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.496,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.53,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.565,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.599,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.633,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.667,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.701,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.735,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.769,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.803,0,29,88,1345745,111436,24904,8262,5695,3909,9429,5396,,0
2.837,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
2.87,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
2.904,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
2.938,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
2.972,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.006,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.04,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.074,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.108,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.142,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.176,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.211,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.245,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.279,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.313,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.347,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.382,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.415,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.449,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.483,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.516,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.55,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.584,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.619,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.654,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.689,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.724,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.759,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.793,0,53,81,628049,84744,20160,11937,8009,31451,32624,30671,,0
3.828,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
3.862,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
3.895,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
3.929,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
3.963,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
3.997,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.032,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.066,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.1,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.134,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.168,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.202,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.236,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.269,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.303,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.337,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.371,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.405,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.439,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.473,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.507,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.541,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.575,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.609,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.642,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.676,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.71,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.744,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.778,0,48,61,85084,209724,3673,14213,13074,11378,19260,11005,,0
4.812,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
4.846,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
4.88,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
4.914,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
4.948,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
4.982,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.015,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.049,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.083,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.117,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.151,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.185,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.219,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.253,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.287,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.321,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.355,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.388,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.422,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.456,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.49,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.524,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.558,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.592,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.626,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.66,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.694,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.728,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.761,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.796,0,48,64,114974,12304,11645,9780,4020,6875,5718,6903,,0
5.831,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
5.865,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
5.9,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
5.934,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
5.968,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.002,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.037,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.071,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.105,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.138,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.172,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.206,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.24,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.274,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.309,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.343,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.377,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.411,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.445,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.479,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.512,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.546,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.58,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.614,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.649,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.683,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.717,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.751,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.785,0,70,78,62813,31329,31575,20492,15134,17461,29783,7913,,0
6.819,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
6.853,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
6.886,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
6.92,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
6.954,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
6.988,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.022,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.057,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.091,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.125,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.159,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.193,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.227,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.26,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.294,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.329,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.363,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.398,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.432,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.466,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.5,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.534,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.568,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.602,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.636,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.67,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.704,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.737,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.771,0,60,81,32739,31925,8283,5318,3074,4828,2548,1336,,0
7.805,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
7.839,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
7.873,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
7.907,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
7.94,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
7.974,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.008,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.042,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.076,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.109,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.143,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.177,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.211,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.245,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.28,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.313,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.347,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.381,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.415,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.449,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.483,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.517,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.55,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.585,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.619,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.653,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.686,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.72,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.753,0,54,100,26965,15769,7441,4501,1808,948,1142,1140,,0
8.788,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
8.822,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
8.856,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
8.889,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
8.923,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
8.957,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
8.991,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.024,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.058,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.092,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.126,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.16,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.193,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.226,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.261,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.296,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.33,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.365,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.398,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.433,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.467,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.501,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.535,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.568,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.602,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.637,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.671,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.705,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.739,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.773,0,47,100,1713528,34202,12421,15193,13520,6560,7268,8709,,0
9.808,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
9.842,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
9.876,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
9.909,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
9.943,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
9.977,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.011,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.045,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.079,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.113,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.147,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.182,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.215,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.249,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.284,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.319,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.353,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.387,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.421,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.455,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.488,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.522,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.556,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.59,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.624,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.657,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.691,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.725,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.759,0,40,100,323591,21350,10375,13819,4745,5156,3823,1755,,0
10.792,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
10.826,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
10.86,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
10.893,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
10.927,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
10.96,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
10.994,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.027,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.061,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.095,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.13,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.164,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.198,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.232,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.266,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.3,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.334,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.368,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.402,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.436,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.471,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.505,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.539,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.573,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.607,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.642,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.676,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.71,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.744,0,23,87,116090,19057,1647,1415,1377,537,1717,722,,0
11.778,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
11.811,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
11.845,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
11.879,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
11.913,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
11.947,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
11.981,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.015,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.049,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.082,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.116,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.15,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.184,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.218,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.252,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.285,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.32,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.353,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.388,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.422,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.456,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.49,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.524,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.558,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.592,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.626,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.66,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.695,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.728,0,27,80,205090,71364,16373,14292,3136,5548,4431,5529,,0
12.762,0,38,90,6596,3355,2884,5298,2244,2814,1914,3103,,0
12.796,0,38,90,6596,3355,2884,5298,2244,2814,1914,3103,,0
12.829,0,38,90,6596,3355,2884,5298,2244,2814,1914,3103,,0
