Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw,Blink strength
0.072998,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.115002,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.165001,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.197998,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.248001,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.299,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.348,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.382,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.431,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.477001,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.515999,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.576,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.617001,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.653999,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.688999,0,21,53,85835,53357,10595,7916,15378,5008,1161,1129,,0
0.734001,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
0.782001,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
0.833,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
0.880001,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
0.932999,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
0.98,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.014,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.065,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.098,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.148,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.182,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.239,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.275,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.315,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.365,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.415,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.454,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.498,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.54,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.575,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.622,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.681,0,37,51,52563,28049,5604,10182,3981,5123,6848,4818,,0
1.731,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
1.772,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
1.814,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
1.852,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
1.886,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
1.934,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
1.98,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.023,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.066,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.102,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.148,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.199,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.244,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.283,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.33,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.37,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.413,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.448,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.498,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.546,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.582,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.627,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.673,0,78,48,23486,10495,1770,3796,6008,10095,5405,4590,,0
2.714,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
2.754,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
2.804,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
2.849,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
2.887,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
2.939,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
2.976,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.014,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.064,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.098,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.149,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.187,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.234,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.286,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.333,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.372,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.417,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.453,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.498,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.536,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.593,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.633,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.679,0,60,43,192603,151749,72789,9879,4532,8552,16392,4856,,0
3.715,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
3.767,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
3.817,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
3.865,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
3.903,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
3.95,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
3.999,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.037,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.083,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.12,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.153,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.192,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.231,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.267,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.3,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.35,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.386,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.433,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.476,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.531,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.568,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.602,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.647,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.68,0,64,48,84012,34075,7116,7787,2389,5615,14627,5876,,0
4.732,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
4.768,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
4.804,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
4.85,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
4.886,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
4.933,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
4.968,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.032,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.068,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.101,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.147,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.192,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.233,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.27,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.316,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.352,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.387,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.432,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.486,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.531,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.569,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.604,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.648,0,70,43,31948,20000,5238,5500,8589,7860,5639,6300,,0
5.696,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
5.73,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
5.786,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
5.833,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
5.881,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
5.93,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
5.969,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.016,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.053,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.099,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.147,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.181,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.221,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.266,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.302,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.348,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.385,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.43,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.48,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.517,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.552,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.588,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.647,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.681,0,53,61,350943,22815,18649,4631,4887,5912,2587,3260,,0
6.719,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
6.766,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
6.803,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
6.85,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
6.898,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
6.947,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
6.997,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.034,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.084,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.134,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.167,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.214,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.252,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.313,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.352,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.387,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.432,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.468,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.515,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.552,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.587,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.631,0,81,35,29451,30578,4893,753,11266,12593,4459,6038,,0
7.68,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
7.73,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
7.78,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
7.817,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
7.864,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
7.902,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
7.951,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
7.998,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.035,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.085,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.131,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.169,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.216,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.256,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.298,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.347,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.384,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.421,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.456,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.502,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.553,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.587,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.63,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.668,0,80,56,16647,6931,13565,13437,5828,3648,5910,4651,,0
8.714,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
8.752,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
8.794,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
8.827,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
8.88,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
8.918,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
8.965,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.012,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.062,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.112,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.146,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.184,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.231,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.28,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.315,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.355,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.39,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.436,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.471,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.513,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.556,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.592,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.63,0,70,47,165260,44429,1856,9294,7185,7134,632,1313,,0
9.677,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
9.715,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
9.763,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
9.799,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
9.846,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
9.884,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
9.932,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
9.974,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.013,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.059,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.098,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.146,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.179,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.239,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.28,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.329,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.367,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.405,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.445,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.496,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.545,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.584,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.631,0,69,34,13602,43759,5940,9952,5226,6962,3393,5553,,0
10.679,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
10.718,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
10.764,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
10.808,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
10.843,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
10.892,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
10.93,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
10.965,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.019,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.069,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.113,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.155,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.196,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.238,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.274,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.313,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.36,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.403,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.446,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.484,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.53,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.568,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.603,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.646,0,66,41,16601,21272,901,4993,4459,7017,8754,4234,,0
11.695,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
11.732,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
11.782,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
11.829,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
11.867,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
11.915,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
11.962,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.001,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.045,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.095,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.145,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.183,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.218,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.266,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.301,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.362,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.412,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.446,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.495,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.545,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.584,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.631,0,77,23,480456,23310,5459,16713,13409,11099,4379,8828,,0
12.666,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
12.715,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
12.762,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
12.8,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
12.848,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
12.884,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
12.93,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
12.971,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.011,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.046,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.095,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.145,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.182,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.217,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.262,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.297,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.333,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.379,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.414,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.451,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.496,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.534,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.581,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.617,0,93,21,11424,6137,1401,1449,3357,7366,7627,3781,,0
13.661,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
13.699,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
13.744,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
13.777,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
13.815,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
13.878,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
13.921,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
13.96,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
13.994,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.032,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.074,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.129,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.178,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.223,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.262,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.299,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.337,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.374,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.425,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.476,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.528,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.571,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.622,0,97,29,8382,10940,6340,3322,4436,4318,7490,4373,,0
14.658,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
14.695,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
14.734,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
14.779,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
14.828,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
14.866,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
14.913,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
14.95,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
14.994,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.044,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.094,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.127,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.161,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.198,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.233,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.269,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.313,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.35,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.382,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.419,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.455,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.495,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.529,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.567,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.601,0,70,21,359683,189811,10268,14054,21671,6373,8161,3438,,0
15.646,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
15.682,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
15.719,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
15.76,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
15.798,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
15.844,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
15.882,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
15.917,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
15.963,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
15.999,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
16.049,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
16.112,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
16.149,0,63,23,15922,10733,1185,8327,5502,2742,3078,5396,,0
